masterId,style,category,season,gender,subCategory,productName,shortDescription,productCharacteristics,price,colors,images,pUrl,modelName
J10913B00054V0090,J10913B00054V0090999,soft accessories,cont,men,baseball caps,Gabardine Baseball Cap,"Exemplary of Moncler's sporty, yet classic aesthetic, this gabardine baseball cap is embellished with a felt logo patch. An adjustable back tab ensures the perfect fit of this piece.",Crafted from gabardine; Adjustable back tab; Felt logo patch; ,$235.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00054V0090999_X/dpx6uv/std/0x0/J10913B00054V0090999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00054V0090999_F/dpx6uv/std/0x0/J10913B00054V0090999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00054V0090999_R/dpx6uv/std/0x0/J10913B00054V0090999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00054V0090999_E/dpx6uv/std/0x0/J10913B00054V0090999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00054V0090999_D/dpx6uv/std/0x0/J10913B00054V0090999_D.jpg,/en-us/men/accessories/hats-and-beanies/gabardine-baseball-cap-black-J10913B00054V0090999.html,Gabardine Baseball Cap
J10911A0009054155,J10911A0009054155999,outerwear,cont,men,jackets,Grimpeurs Hooded Jacket,"Inspired by the world of boating, the Grimpeurs hooded jacket is crafted from water-repellent nylon. Featuring a nautical color palette, the jacket is embellished with a tricolor ribbon along the hood, in a nod to Moncler's heritage.",Crafted from nylon technique; Adjustable hood with drawstring fastening; Zipper closure; Pockets with snap button closure; Adjustable cuffs with snap button closure; Tricolor band detailing on the hood; Logo patch; ,$895.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_X/dpx6uv/std/0x0/J10911A0009054155999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_F/dpx6uv/std/0x0/J10911A0009054155999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_R/dpx6uv/std/0x0/J10911A0009054155999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_E/dpx6uv/std/0x0/J10911A0009054155999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_D/dpx6uv/std/0x0/J10911A0009054155999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_A/dpx6uv/std/0x0/J10911A0009054155999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_B/dpx6uv/std/0x0/J10911A0009054155999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0009054155999_H/dpx6uv/std/0x0/J10911A0009054155999_H.jpg,/en-us/men/outerwear/windbreakers-and-raincoats/grimpeurs-hooded-jacket-black-J10911A0009054155999.html,Grimpeurs Hooded Jacket
I20911A0007554A81,I20911A0007554A81999,outerwear,cont,men,motorcycle jackets,Authie Short Down Jacket,"Slim fitting and streamlined, the Authie down jacket is easy to layer over a range of looks. The short puffer is crafted from recycled polyester with a matte texture, while zippers create a graphic effect.",Crafted from recycled polyester; Recycled polyester lining; Down field; Zipped; Zipper closure; Zipped pockets; Pocket on the sleeve; Cuffs with snap button closure; Hem with elastic drawstring fastening; ,"$1,490.00",Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_X/dpx6uv/std/0x0/I20911A0007554A81999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_F/dpx6uv/std/0x0/I20911A0007554A81999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_R/dpx6uv/std/0x0/I20911A0007554A81999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_E/dpx6uv/std/0x0/I20911A0007554A81999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_D/dpx6uv/std/0x0/I20911A0007554A81999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_A/dpx6uv/std/0x0/I20911A0007554A81999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_B/dpx6uv/std/0x0/I20911A0007554A81999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_G/dpx6uv/std/0x0/I20911A0007554A81999_G.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0007554A81999_H/dpx6uv/std/0x0/I20911A0007554A81999_H.jpg,/en-us/men/outerwear/short-down-jackets/authie-short-down-jacket-black-I20911A0007554A81999.html,Authie
J10911A0008753279,J10911A0008753279999,outerwear,cont,men,jackets,Benamou Short Down Jacket,"Channeling the collection’s modern and sporty aesthetic, the Benamou down jacket references the world of motor sports. Crafted from matte longue saison, the short puffer features graphic quilting and a distinctive collar that nods to bold biker styles. Warm, yet lightweight, the jacket is exemplary of Moncler's outdoor expertise.",Crafted from longue saison; Longue saison lining; Contrasting yoke; Down-filled; Two-way zipper closure; Pockets and cuffs with snap button closure; Elastic cuffs and hem; Logo patch; ,"$1,460.00",Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_X/dpx6uv/std/0x0/J10911A0008753279999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_F/dpx6uv/std/0x0/J10911A0008753279999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_R/dpx6uv/std/0x0/J10911A0008753279999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_E/dpx6uv/std/0x0/J10911A0008753279999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_D/dpx6uv/std/0x0/J10911A0008753279999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_A/dpx6uv/std/0x0/J10911A0008753279999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_B/dpx6uv/std/0x0/J10911A0008753279999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0008753279999_G/dpx6uv/std/0x0/J10911A0008753279999_G.jpg,/en-us/men/outerwear/short-down-jackets/benamou-short-down-jacket-black-J10911A0008753279999.html,Benamou Short Down Jacket
J10918A0000289A16,J10918A0000289A1677X,cut & sewn,ss24,men,short sleeve polos,Logo Motif Polo Shirt,"A menswear classic, this polo shirt is crafted from cotton piquet. The branding is kept minimal, seen here in the embossed logo along the button closure.",Crafted from cotton piquet; Knit collar and cuffs; Mother-of-pearl button closure; Short sleeves; Embossed logo lettering; ,$440.00,Dark Blue,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0000289A1677X_X/dpx6uv/std/0x0/J10918A0000289A1677X_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0000289A1677X_F/dpx6uv/std/0x0/J10918A0000289A1677X_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0000289A1677X_R/dpx6uv/std/0x0/J10918A0000289A1677X_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0000289A1677X_E/dpx6uv/std/0x0/J10918A0000289A1677X_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0000289A1677X_D/dpx6uv/std/0x0/J10918A0000289A1677X_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0000289A1677X_A/dpx6uv/std/0x0/J10918A0000289A1677X_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0000289A1677X_B/dpx6uv/std/0x0/J10918A0000289A1677X_B.jpg,/en-us/men/ready-to-wear/polos-and-t-shirts/logo-motif-polo-shirt-dark-blue-J10918A0000289A1677X.html,Logo Motif Polo Shirt
J10931A0009954A81,J10931A0009954A81818,outerwear,ss24,women,jackets,Galene Padded Jacket,"Emblematic of the collection’s dedication to lightness and functionality, the Galene padded jacket boasts diamond-quilting that helps provide warmth without being heavy. Designed with supreme wearability in mind, drawstring fastening on the back adapts the jacket's silhouette to fit your body and mood. Featured in a palette of elevated neutrals, the wadded jacket layers well over workwear and casual ensembles.",Crafted from polyester; Crafted from cotton canvas collar and cuffs interior; Snap button closure; Pockets with snap button closure; Waistband with drawstring fastening; Adjustable cuffs; ,"$1,630.00",Olive Green,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_X/dpx6uv/std/0x0/J10931A0009954A81818_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_F/dpx6uv/std/0x0/J10931A0009954A81818_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_R/dpx6uv/std/0x0/J10931A0009954A81818_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_E/dpx6uv/std/0x0/J10931A0009954A81818_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_D/dpx6uv/std/0x0/J10931A0009954A81818_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_A/dpx6uv/std/0x0/J10931A0009954A81818_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_B/dpx6uv/std/0x0/J10931A0009954A81818_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10931A0009954A81818_G/dpx6uv/std/0x0/J10931A0009954A81818_G.jpg,/en-us/women/outerwear/windbreakers-and-raincoats/galene-padded-jacket-olive-green-J10931A0009954A81818.html,Galene Padded Jacket
J10913B00028M1367,J10913B00028M1367999,soft accessories,cont,men,beanies,Cotton Beanie,"A staple design in a casual wardrobe, this beanie is crafted from cotton and embellished with a Matt Black logo patch.",Crafted from cotton yarn; Brioche stitch; Gauge 5; Logo patch; ,$330.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00028M1367999_X/dpx6uv/std/0x0/J10913B00028M1367999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00028M1367999_F/dpx6uv/std/0x0/J10913B00028M1367999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00028M1367999_R/dpx6uv/std/0x0/J10913B00028M1367999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00028M1367999_E/dpx6uv/std/0x0/J10913B00028M1367999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10913B00028M1367999_D/dpx6uv/std/0x0/J10913B00028M1367999_D.jpg,/en-us/men/accessories/hats-and-beanies/cotton-beanie-black-J10913B00028M1367999.html,Cotton Beanie
I209B5M00001M3533,I209B5M00001M3533999,bags,cont,women,belt bags,Felicie Belt Bag,"A versatile design easily styled around the waist, across the chest or on the shoulder, the Felicie belt bag is a casual accessory with a contemporary aesthetic. The adjustable bag is embellished with a logo patch.",Crafted from nylon laqué; Water-repellent nylon lining; Down-filled; Wave-quilted; Adjustable belt with buckle closure; Zipper closure; Zipped front pocket; Leather and metal logo; Measurements L 23 cm x H 15 cm x D 8 cm; ,$760.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B5M00001M3533999_X/dpx6uv/std/0x0/I209B5M00001M3533999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B5M00001M3533999_F/dpx6uv/std/0x0/I209B5M00001M3533999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B5M00001M3533999_R/dpx6uv/std/0x0/I209B5M00001M3533999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B5M00001M3533999_E/dpx6uv/std/0x0/I209B5M00001M3533999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B5M00001M3533999_D/dpx6uv/std/0x0/I209B5M00001M3533999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B5M00001M3533999_A/dpx6uv/std/0x0/I209B5M00001M3533999_A.jpg,/en-us/women/accessories/bags-and-small-accessories/felicie-belt-bag-black-I209B5M00001M3533999.html,Felicie
J10918A0002584556,J10918A0002584556001,cut & sewn,cont,men,short sleeve polos,Logo Patch Polo Shirt,"A timeless design that transcends seasons, this polo shirt is crafted from cotton piquet. The classic style is embellished with a logo patch on the chest.",Crafted from cotton piquet; Collar; Button placket closure; Short sleeves; Felt logo patch; ,$385.00,Optical White,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556001_X/dpx6uv/std/0x0/J10918A0002584556001_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556001_F/dpx6uv/std/0x0/J10918A0002584556001_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556001_R/dpx6uv/std/0x0/J10918A0002584556001_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556001_E/dpx6uv/std/0x0/J10918A0002584556001_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556001_D/dpx6uv/std/0x0/J10918A0002584556001_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556001_A/dpx6uv/std/0x0/J10918A0002584556001_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556001_B/dpx6uv/std/0x0/J10918A0002584556001_B.jpg,/en-us/men/ready-to-wear/polos-and-t-shirts/logo-patch-polo-shirt-optical-white-J10918A0002584556001.html,Logo Patch Polo Shirt
J10911A1070053029,J10911A1070053029999,outerwear,cont,men,gilet,Gui Down Vest,"A mid-season essential, the Gui down vest layers perfectly over knits, sweatshirts or lighter jackets. Crafted from longue saison, the puffer vest provides premium warmth while remaining lightweight.",Crafted from longue saison; Longue saison lining; Down-filled; Packable; Collar with snap button closure; Zipper closure; Zipped pockets; ,$970.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_X/dpx6uv/std/0x0/J10911A1070053029999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_F/dpx6uv/std/0x0/J10911A1070053029999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_R/dpx6uv/std/0x0/J10911A1070053029999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_E/dpx6uv/std/0x0/J10911A1070053029999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_D/dpx6uv/std/0x0/J10911A1070053029999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_A/dpx6uv/std/0x0/J10911A1070053029999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_B/dpx6uv/std/0x0/J10911A1070053029999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1070053029999_G/dpx6uv/std/0x0/J10911A1070053029999_G.jpg,/en-us/men/outerwear/vests/gui-down-vest-black-J10911A1070053029999.html,Gui Down Vest
J10918C000588390Y,J10918C000588390Y999,cut & sewn,cont,men,short sleeve t-shirts,Double Logo Patch T-Shirt,"Classic and versatile, this t-shirt is crafted from soft cotton jersey. The timeless crew neck, short sleeve style is embellished with two felt logo patches.",Crafted from cotton jersey; Crew neck; Short sleeves; Two felt logo patches; ,$355.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000588390Y999_X/dpx6uv/std/0x0/J10918C000588390Y999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000588390Y999_F/dpx6uv/std/0x0/J10918C000588390Y999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000588390Y999_R/dpx6uv/std/0x0/J10918C000588390Y999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000588390Y999_E/dpx6uv/std/0x0/J10918C000588390Y999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000588390Y999_D/dpx6uv/std/0x0/J10918C000588390Y999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000588390Y999_A/dpx6uv/std/0x0/J10918C000588390Y999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000588390Y999_B/dpx6uv/std/0x0/J10918C000588390Y999_B.jpg,/en-us/men/ready-to-wear/polos-and-t-shirts/double-logo-patch-t-shirt-black-J10918C000588390Y999.html,Double Logo Patch T-Shirt
J10918A7030084556,J10918A7030084556999,cut & sewn,cont,men,short sleeve polos,Logo Patch Polo Shirt,"A wardrobe staple, this cotton piquet polo shirt is a timeless and versatile design. The classic collared style is finished with a tricolor trim.",Crafted from cotton piquet; Tricolor knit collar and cuffs; Short sleeves; ,$395.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A7030084556999_X/dpx6uv/std/0x0/J10918A7030084556999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A7030084556999_F/dpx6uv/std/0x0/J10918A7030084556999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A7030084556999_R/dpx6uv/std/0x0/J10918A7030084556999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A7030084556999_D/dpx6uv/std/0x0/J10918A7030084556999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A7030084556999_A/dpx6uv/std/0x0/J10918A7030084556999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A7030084556999_B/dpx6uv/std/0x0/J10918A7030084556999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A7030084556999_G/dpx6uv/std/0x0/J10918A7030084556999_G.jpg,/en-us/men/ready-to-wear/polos-and-t-shirts/logo-patch-polo-shirt-black-J10918A7030084556999.html,Logo Patch Polo Shirt
J109A4C00030M2999,J109A4C00030M2999999,shoes,cont,men,slides,Basile Slides,"A classic Moncler design, the Basile slides feature the recognizable logo-adorned toe strap. Easy and practical the slides are a must-pack for summer vacations.",Rubber upper; EVA sole; Made in Italy; Sole height 2 cm; ,$310.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00030M2999999_X/dpx6uv/std/0x0/J109A4C00030M2999999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00030M2999999_F/dpx6uv/std/0x0/J109A4C00030M2999999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00030M2999999_R/dpx6uv/std/0x0/J109A4C00030M2999999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00030M2999999_E/dpx6uv/std/0x0/J109A4C00030M2999999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00030M2999999_D/dpx6uv/std/0x0/J109A4C00030M2999999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00030M2999999_B/dpx6uv/std/0x0/J109A4C00030M2999999_B.jpg,/en-us/men/shoes/sandals-and-sliders/basile-slides-black-J109A4C00030M2999999.html,Basile Slides
